3.031751199113220108e-01,-4.136382747172268580e-03,2.309904334403122678e-02,-1.502857063281282102e-01,4.609924365025074855e-01,2.487829034086815939e-04,-1.103592344800244512e-01,-8.030084077560062372e-03,1.938200206410994053e-01,-9.437541671187736625e-02,3.760448556126336772e-01,-3.389853617417334236e-02,8.840509228620421767e-02,4.119031417225225700e-01,1.202501713469654593e-01,5.319260231672302552e-01,2.422808944252118346e-01,-3.381831098753127485e-01,1.192080106632527198e-01,2.917491890667324728e-01
3.189111217236620943e-01,1.096752779280671802e-01,-4.830992652344535121e-01,3.338434064655452227e-01,-1.402291068253077588e-01,-1.354797378955562848e-01,-2.245550595766319379e-01,-3.471948862208966147e-01,5.551637491931492585e-01,-4.253499262014408949e-02,-6.524358944250467640e-02,-1.184415130305384867e-01,5.563718356286745381e-01,-3.681100773237219737e-01,-5.481428568419699325e-03,4.201472996859051956e-01,2.749393462455639314e-01,4.905992111380220733e-01,1.584524478979375817e-01,1.307493006423869064e-01
1.739613575973059101e-01,1.518840757518643003e-01,1.919128562416063111e-01,-1.233075423233572637e-01,-2.186645394476667559e-02,-5.280198319030620091e-01,-1.243737044003523501e-01,-1.569004581238045426e-01,-2.657914825667843650e-01,4.826454035542946386e-01,9.864935394604844310e-02,1.568087350633521476e-02,4.768558890094874991e-01,-1.063581669721462425e-01,-1.360742094485258846e-01,-1.614579723606328343e-01,2.401983393149909607e-01,1.304730941485101881e-01,-4.084596029118043314e-01,1.817697380297710608e-01
3.472706747193036181e-01,-7.796497114888013835e-02,-4.370161372170273673e-01,7.573965370341470549e-02,4.460778656324966840e-01,2.790012889110547456e-01,-4.553021068483572575e-01,1.063786992556979283e-01,9.191495599356279411e-02,-6.169308387861434373e-02,4.239609408101411847e-01,-3.577569108748765991e-01,-5.497377397537608346e-01,2.921041614007124365e-01,-1.668884997574004644e-02,-3.655132020392114489e-01,-1.308015615376337260e-01,4.626008354164217184e-01,-4.852884181164349719e-01,4.076885193655079287e-01
5.822437253556049797e-01,-4.673882679419164576e-01,-2.975539019463764312e-01,-7.446008643935957995e-03,-2.880577082927854304e-01,-1.751242967217059646e-02,-1.079228756027747899e-01,-2.515318214947711087e-02,-6.546295380876104852e-02,-1.378579683831989144e-01,4.124613803316862781e-01,5.320694682105938655e-01,4.726498208038042853e-02,1.928504645295684716e-01,4.725901162345504808e-02,1.404363624716548353e-01,3.426867570442444499e-01,-1.742355958959735385e-01,-2.051322219739331112e-02,2.553764109285991055e-02
-3.195019419896745743e-03,3.498090808895708975e-02,3.014602839484363250e-01,-3.452806298662271234e-03,1.481443057473976754e-01,-4.838070604103546501e-01,-2.271859566584229495e-01,-1.294699759197671385e-01,-4.015807080240500482e-01,7.080842181807180113e-02,-1.439844179098662309e-02,-5.199442358076426102e-02,5.440642725136750346e-02,3.694369759792150848e-02,-2.922673603970452061e-02,2.337344716702597081e-01,2.381435101406768340e-01,1.552913681736920459e-01,-4.135616784121268763e-01,1.437566993248844405e-01
-8.097361730279664660e-02,2.149132192536951369e-01,-5.160091456415338840e-01,-5.097671354427343315e-01,3.552360548056882061e-02,2.232995665241795935e-01,5.453313514765265602e-01,1.176267410471446354e-02,-3.604714260753525412e-01,-6.804963073149108421e-01,-5.398795038411895453e-01,-3.888207701482649520e-02,-1.746956111172065229e-01,-1.791651225905973102e-02,2.825111448096718769e-01,3.849218307999217603e-01,7.648836795365741847e-02,-1.173206020281084873e-02,-1.691672925582360376e-01,-1.084264356119826606e-01
3.837999917456936250e-01,-2.602584381989636042e-01,-2.980634521996119307e-02,-6.001369751931460161e-01,4.196078792055075168e-01,-6.788442301595926098e-01,3.659872191585186729e-01,-4.090499502254361097e-01,-3.732185185620218171e-01,1.133271220038514077e-01,-5.534255913271602934e-01,-2.086810425890938125e-01,-3.447927344124901428e-01,2.002242126442885795e-01,6.583703754839532740e-01,-2.171373909912606426e-01,5.679075750306613601e-01,1.961096491842400369e-01,5.562097408913734276e-01,-3.976962655321867324e-01
-1.740683731774418652e-01,-4.832789027104783530e-01,3.750487637876259717e-01,5.160819825177880293e-01,1.315375808720491979e-01,-7.082745489243511550e-01,2.773763452632800330e-01,5.519188582218124139e-01,2.047868608987758465e-01,1.660273571156890837e-01,-4.333527745827155386e-01,-6.441955704496268864e-02,-4.293786072726948899e-01,5.678969628903504097e-01,1.879220789295460714e-01,6.432813356928110959e-01,-2.589858619138522555e-01,3.228143367514266227e-02,1.172203365046349012e-02,2.201256863847795009e-01
3.541987782488901781e-01,-9.468455609415024621e-02,2.436868747256709100e-01,2.936329068683246057e-01,-3.794420252148775763e-01,1.356274637275926842e-01,-6.009199175904760271e-01,1.060177696329232672e-01,4.628254037242371388e-02,2.880870435604396818e-01,-3.632844089194493531e-01,-1.437249510570296103e-02,-1.637027785807623759e-01,-5.094151084561757692e-01,1.506450894375165050e-01,5.482105593993882864e-02,-1.957165286661088355e-01,1.050567566000174397e-01,2.736150334251213900e-01,-5.697856715111615511e-02
